22H010,22H010_R1.fastq.gz,22H010_R2.fastq.gz,22H010_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1216674021,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H011,22H011_R1.fastq.gz,22H011_R2.fastq.gz,22H011_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1158205147,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H012,22H012_R1.fastq.gz,22H012_R2.fastq.gz,22H012_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1997164626,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H013,22H013_R1.fastq.gz,22H013_R2.fastq.gz,22H013_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,896766129,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H014,22H014_R1.fastq.gz,22H014_R2.fastq.gz,22H014_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1049604699,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H015,22H015_R1.fastq.gz,22H015_R2.fastq.gz,22H015_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,964525261,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H016,22H016_R1.fastq.gz,22H016_R2.fastq.gz,22H016_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1054109561,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H017,22H017_R1.fastq.gz,22H017_R2.fastq.gz,22H017_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,298066934,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H018,22H018_R1.fastq.gz,22H018_R2.fastq.gz,22H018_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,993799697,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H019,22H019_R1.fastq.gz,22H019_R2.fastq.gz,22H019_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1117611482,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H020,22H020_R1.fastq.gz,22H020_R2.fastq.gz,22H020_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1139621907,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H021,22H021_R1.fastq.gz,22H021_R2.fastq.gz,22H021_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1067320887,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H022,22H022_R1.fastq.gz,22H022_R2.fastq.gz,22H022_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,908791541,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H023,22H023_R1.fastq.gz,22H023_R2.fastq.gz,22H023_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1040114436,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H025,22H025_R1.fastq.gz,22H025_R2.fastq.gz,22H025_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,825117774,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H026,22H026_R1.fastq.gz,22H026_R2.fastq.gz,22H026_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,614913572,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H027,22H027_R1.fastq.gz,22H027_R2.fastq.gz,22H027_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,747382650,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H028,22H028_R1.fastq.gz,22H028_R2.fastq.gz,22H028_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,839052921,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H029,22H029_R1.fastq.gz,22H029_R2.fastq.gz,22H029_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,690425315,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H030,22H030_R1.fastq.gz,22H030_R2.fastq.gz,22H030_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,834621460,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H031,22H031_R1.fastq.gz,22H031_R2.fastq.gz,22H031_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1353897168,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H032,22H032_R1.fastq.gz,22H032_R2.fastq.gz,22H032_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,886888927,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H033,22H033_R1.fastq.gz,22H033_R2.fastq.gz,22H033_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,454880937,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
